Knapsack Testing
No. of Solution Systems, Trial, Pre-processing, Execution
50, 0, 400, 0
check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY
46856741, 66689, 17529, 128731, 15781, 9449, 99888, 20052657
46816582, 119147, 31255, 202363, 29731, 16653, 204875, 9227595
45910030, 121873, 30458, 592478, 31500, 103858, 130412, 47920159
40182156, 64241, 17454, 149310, 15126, 54889, 58444, 25198791
41515909, 46644, 12646, 98214, 11520, 41481, 39876, 22069604
44739950, 47545, 12725, 110456, 11349, 6336, 67739, 14136584
30303408, 47979, 13326, 111294, 37966, 37978, 77846, 21657142
34101495, 121251, 31270, 293171, 30163, 76883, 217592, 10632473
33208159, 75157, 18988, 152566, 16852, 41388, 111742, 9368023
34990740, 46473, 12411, 90009, 11145, 28814, 72635, 45100764
32780467, 61109, 15437, 68900, 13969, 36728, 99944, 102203016
31356420, 57148, 13162, 52221, 11670, 6476, 66762, 105482507
39205103, 121206, 31416, 310601, 30985, 75163, 227265, 47001742
30351567, 120766, 30649, 496317, 29596, 73119, 220730, 24206970
30463412, 66855, 17165, 72752, 15855, 9250, 96414, 112567670
32097375, 138771, 47692, 135980, 29772, 77614, 225847, 99954594
32965424, 54450, 14186, 49785, 13334, 33736, 121096, 108970829
35684297, 122349, 31716, 293618, 28925, 76777, 244102, 13176748
30678366, 86498, 22110, 97869, 21217, 55144, 144911, 108233622
35875848, 48637, 12409, 196043, 12808, 29571, 75262, 22184588
33468185, 48416, 12561, 74929, 11712, 6025, 64297, 4700508
39754650, 62311, 16609, 302344, 15406, 54102, 62055, 44917143
33100254, 116181, 30779, 479285, 28985, 75825, 223701, 23599179
42420291, 119789, 32187, 475515, 29656, 78395, 219086, 25240222
40501362, 67541, 17527, 201842, 18135, 24248, 124055, 27123501
39778209, 124073, 31155, 412414, 38290, 97283, 425407, 33790585
44786590, 120074, 32107, 473375, 31631, 74086, 224248, 23065770
43008913, 122229, 31922, 291739, 28985, 72869, 215117, 12384283
42678692, 112788, 29116, 449543, 32648, 75935, 225456, 23597280
42537859, 120751, 31260, 101507, 28995, 17575, 192887, 113317451
42010787, 100168, 26336, 309245, 25196, 61799, 181186, 30526745
46782833, 62270, 15742, 101676, 15831, 8758, 91266, 8671090
46917167, 60739, 16199, 146890, 15874, 8711, 90607, 18935216
47597933, 45736, 12441, 50449, 10965, 6902, 65482, 104152095
96403226, 127930, 30218, 199472, 28819, 17309, 192666, 8079205
46970207, 81728, 22534, 191291, 19317, 50602, 139269, 10876809
44605828, 91867, 24047, 218429, 23106, 55006, 156971, 11158408
44350597, 110376, 27150, 182565, 27858, 15778, 166248, 8343442
46832265, 109597, 28273, 520035, 27546, 93516, 101335, 47827164
40760172, 178104, 30574, 478894, 28514, 72823, 220039, 26807081
39021310, 49234, 13240, 106265, 11941, 30209, 71752, 8879335
36081416, 112257, 29476, 201627, 29240, 70619, 222108, 39366843
37920948, 66371, 17112, 73763, 15328, 40638, 107420, 117436886
37892192, 49290, 13230, 94793, 11389, 28202, 72842, 42184119
35635520, 47351, 13060, 51483, 11481, 29210, 74786, 110774513
33934353, 56366, 14462, 502367, 14262, 50018, 51293, 132329431
34038942, 48740, 12094, 72922, 10285, 5916, 63686, 3509553
29655473, 48983, 13063, 107240, 41524, 29483, 72781, 11225713
33530198, 62497, 16259, 109431, 15632, 8907, 92616, 21640464
34094136, 121552, 30138, 137919, 29005, 17950, 190041, 115113479
40062773, 48930, 13218, 111892, 12054, 42311, 39422, 19423067
36446129, 105143, 27818, 126586, 24797, 69668, 198730, 109679727
36170032, 118455, 31105, 289715, 30013, 71505, 216576, 11853705
43177148, 120991, 30764, 289519, 30173, 70909, 218034, 11958575
43306572, 108572, 28067, 303753, 28068, 74060, 227712, 23672130
42448541, 109240, 27627, 429888, 26766, 65395, 203438, 27066057
39005779, 81777, 20816, 303187, 20637, 48404, 193840, 25819959
40627690, 100205, 24936, 165207, 24707, 14237, 182477, 11001998
44354705, 156024, 34653, 283926, 39789, 23709, 273764, 9760657
45288356, 76644, 19358, 104527, 17738, 25983, 124692, 114556627
41010291, 108924, 28160, 311534, 28842, 70180, 200659, 27399326
94542717, 114091, 28735, 288296, 27893, 16537, 182258, 19981087
35070403, 54752, 14703, 82558, 13908, 32668, 87773, 45414454
43499249, 48781, 13381, 44368, 11456, 29414, 74720, 97810240
46718739, 66088, 17188, 290477, 16339, 55054, 69556, 57466436
42504927, 61155, 16045, 58643, 13929, 8684, 197879, 102638030
41597879, 56843, 15883, 53839, 14828, 20821, 96782, 108481014
47525581, 112688, 29280, 307740, 29130, 69255, 219532, 25912881
40284894, 111637, 104924, 178685, 30192, 73374, 225520, 109868073
45209246, 48855, 12413, 104807, 11656, 28063, 140973, 9333617
46140860, 104834, 30805, 387414, 37051, 71463, 210418, 46877488
30657017, 121327, 30704, 201803, 30413, 16978, 191624, 10325562
33723601, 109160, 28143, 182146, 27132, 15657, 165394, 12399587
31790162, 118931, 31030, 547292, 30679, 74217, 258415, 28521360
37557666, 104453, 26272, 300189, 25974, 62696, 196539, 26536600
28614859, 108603, 28255, 192351, 27007, 16049, 168747, 43542950
33633444, 79618, 12887, 97400, 12654, 30562, 111727, 44772004
33465629, 120420, 31466, 188768, 29917, 73800, 230777, 41604944
35680666, 49611, 13350, 52876, 11334, 29277, 96950, 98248685
36804679, 48226, 12821, 75260, 11951, 6333, 66484, 3703759
40873829, 86424, 22140, 99674, 20526, 32246, 156247, 107388059
36956373, 64768, 17407, 147377, 16744, 55191, 59072, 23371663
32314712, 59523, 15435, 101721, 14499, 8568, 90880, 5844917
38662930, 119283, 31275, 376514, 29907, 126113, 224624, 24085475
42223960, 118721, 30784, 342117, 30102, 70904, 227474, 25043920
41134634, 120290, 31055, 224854, 30884, 76186, 227981, 46333589
97691659, 120420, 31395, 474544, 30203, 74833, 221426, 23933439
42172817, 118130, 31109, 289674, 29216, 71951, 187919, 12242131
42848281, 121660, 14091, 223234, 24330, 58848, 180276, 11742513
43480179, 120039, 30579, 141802, 30859, 77364, 227951, 108431313
35497590, 92049, 23894, 415598, 21876, 55584, 173738, 24081875
42168697, 48487, 12835, 94152, 11663, 29478, 72903, 42300337
35538162, 63060, 16000, 126145, 16907, 8908, 92516, 24489507
42380051, 121042, 30753, 289068, 30409, 75780, 218264, 14633018
40325482, 48232, 13344, 39978, 11433, 109312, 66816, 103153567
41470379, 49348, 13232, 73067, 11304, 6461, 66690, 40371125
800, 4, 502, 40624
check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY
16181, 171899, 11879, 93012, 10691, 27999, 72028, 50662451
37954151, 231618, 15053, 138623, 12430, 17402, 105890, 25574205
40890505, 254490, 11992, 161648, 11559, 28588, 69855, 16956402
38526946, 165034, 17908, 160480, 17760, 43552, 114952, 9236625
34776735, 175664, 22553, 237276, 23949, 56283, 166252, 43648738
45312632, 122966, 16283, 71335, 15686, 9379, 96239, 110722359
33752338, 190203, 24944, 247719, 23733, 15346, 150863, 20235290
36677450, 94351, 13497, 176129, 16300, 36981, 91274, 22102424
44633253, 215558, 43227, 477947, 29907, 74346, 224223, 25390622
40411405, 255258, 29386, 315924, 31275, 73515, 219983, 11268852
99192091, 226092, 30885, 201708, 30123, 16311, 187701, 9285822
46059068, 229124, 31195, 434154, 30338, 72598, 285630, 24255528
41365068, 88619, 12600, 172414, 11619, 29417, 74649, 20605332
90703460, 228011, 30363, 640866, 30463, 175028, 129996, 47377629
40973017, 170210, 24506, 164136, 24063, 14180, 156138, 12333965
42630974, 229213, 30498, 281867, 30203, 18075, 189570, 26698831
62141991, 178066, 23437, 253792, 22738, 79488, 101945, 24980798
164453824, 219266, 29010, 465949, 28890, 74597, 224468, 24738921
63443058, 228607, 30257, 432480, 29516, 74107, 220358, 30282614
58435275, 208619, 27119, 175014, 25688, 65284, 200467, 41128971
36431157, 230447, 29416, 319897, 29146, 80902, 224714, 22166061
113100726, 229975, 30494, 191029, 30854, 77634, 225350, 40940092
35741792, 342770, 46770, 334923, 51074, 24037, 196686, 18427331
35764184, 99358, 13155, 76170, 11739, 6955, 70067, 38287429
41610201, 88225, 10475, 63703, 10259, 30405, 73980, 105021650
39573105, 87590, 11226, 84924, 11185, 28415, 76534, 38046319
39863375, 91391, 12945, 54343, 37457, 30461, 76323, 113865276
175966282, 90963, 12267, 96039, 11969, 31006, 75948, 40654288
37495225, 102040, 13848, 114417, 14604, 6812, 72292, 11501345
44137829, 93176, 12734, 67247, 12480, 31679, 76651, 113368270
42322509, 93288, 12830, 375631, 12165, 46174, 41132, 129432658
37390401, 111073, 12868, 111130, 12279, 30096, 80211, 6012412
38520988, 153322, 14271, 173811, 12142, 31945, 79183, 18573959
111289462, 280203, 29661, 1183679, 28930, 103111, 120806, 140078397
29509710, 121386, 14665, 163201, 14745, 37429, 121318, 12162308
32151703, 102877, 11398, 123526, 12236, 30961, 94666, 40172943
49035967, 134587, 15294, 183899, 14762, 75917, 211382, 20677958
46897937, 420313, 30824, 309935, 30007, 105602, 116025, 18220008
37905588, 178449, 26638, 269426, 24589, 15359, 170881, 19656040
36987760, 224333, 31064, 591667, 29912, 116305, 135655, 53809218
34379837, 280965, 29772, 286462, 26464, 106508, 124384, 25433852
40868922, 199342, 30012, 348110, 28208, 78020, 384292, 25092937
40263880, 90539, 13111, 174594, 14028, 17276, 81471, 20860552
101750240, 222629, 30108, 313518, 29637, 71641, 223907, 26438364
39668678, 291348, 29902, 102876, 28273, 18225, 198410, 110912019
44303415, 277787, 28125, 296380, 32500, 79734, 202138, 13312156
41567552, 205096, 28098, 319895, 27110, 74932, 211607, 10772402
44258303, 205148, 26989, 287854, 27681, 15216, 174587, 26956036
39167036, 96938, 12629, 58226, 11728, 6808, 66204, 36983041
40929799, 174968, 24178, 243366, 22775, 33865, 175400, 26657257
39778930, 225521, 30348, 484401, 30388, 77087, 224579, 29596004
47464348, 213354, 27732, 249524, 26660, 69501, 278088, 43233754
45129933, 247364, 29897, 271940, 30659, 17269, 185506, 9125377
45959158, 184221, 25710, 326891, 29903, 96233, 104991, 24878074
30219577, 78623, 12554, 105537, 10934, 29335, 69950, 6691524
37877711, 217708, 29632, 191153, 28790, 42756, 229054, 38624609
38760275, 226212, 29882, 247540, 29476, 17589, 194045, 22894470
32195865, 205318, 27653, 183830, 26628, 15505, 165776, 8624894
35369201, 180906, 17837, 90653, 16942, 177112, 113599, 46898505
30790757, 203980, 23613, 442227, 27056, 64776, 195402, 23580001
31429758, 241446, 32834, 165637, 38296, 22650, 278839, 108395888
35517031, 278640, 31917, 162402, 12562, 7185, 70119, 23917520
31495041, 322022, 31852, 318870, 29827, 106855, 114682, 21993756
33208956, 178146, 25719, 1086903, 26071, 90189, 111178, 137986240
38529052, 279231, 28840, 578147, 13638, 59023, 65932, 130125147
35715657, 307241, 24868, 120715, 21432, 59288, 179487, 112833857
32888054, 182048, 24155, 951157, 26662, 65784, 102085, 134336204
42565610, 181203, 24346, 237469, 22390, 59630, 178913, 11050382
44112113, 219618, 30353, 323305, 30383, 75464, 227891, 45674736
42348576, 114035, 15174, 74892, 17103, 40093, 116651, 103451321
41076928, 93117, 12590, 136037, 12211, 39984, 100007, 8316319
36098740, 148336, 20887, 134073, 20323, 10948, 188378, 16589549
38713251, 88265, 12454, 79266, 11795, 6352, 65166, 18390404
37354360, 221451, 30638, 370942, 30378, 18471, 193714, 15801483
39331820, 220455, 31511, 360217, 30178, 76216, 218610, 11617060
43298228, 210694, 26201, 108688, 25653, 16008, 250886, 106486072
37634184, 88280, 12535, 370992, 12287, 41726, 51030, 137827111
39543125, 129716, 13184, 172776, 10709, 30569, 77647, 21120330
45550897, 127947, 12380, 116170, 12073, 28997, 75736, 21562155
45078076, 106941, 15213, 121761, 14518, 35635, 99513, 47812592
40922153, 110089, 14947, 174819, 20974, 51614, 143798, 41001640
47865054, 215222, 30729, 667492, 29055, 106854, 135409, 47907169
40248474, 275942, 27319, 110452, 11420, 31637, 78800, 109065285
35073890, 109155, 12606, 104160, 11719, 29284, 70471, 7945749
36403120, 117740, 16484, 98716, 15831, 39404, 111727, 107313715
37083898, 84407, 12565, 65601, 11599, 6373, 66012, 41760302
36216277, 108427, 15553, 72120, 14715, 39010, 104285, 107436436
37033932, 85237, 11907, 80055, 11678, 6119, 77266, 18335514
37303797, 179518, 24908, 97535, 23709, 14047, 150433, 105080755
39178409, 85049, 12846, 115500, 12044, 29012, 70950, 21938242
89442792, 215809, 30444, 146719, 28068, 72633, 227104, 109243662
34557055, 86107, 12257, 335789, 11515, 40998, 106619, 130890625
37370790, 75749, 12215, 124341, 11054, 30295, 71425, 22836054
32788180, 112424, 16098, 146230, 15632, 22314, 109612, 8810231
35532908, 85705, 12249, 106555, 11819, 6782, 67358, 15232335
40327698, 167963, 23022, 358604, 23200, 55685, 164128, 23708210
31431399, 84864, 12373, 55057, 11304, 30802, 70653, 105798176
38759988, 85777, 11969, 80194, 11973, 6262, 65071, 41114427
36695708, 86020, 12247, 180685, 11585, 42066, 50162, 49576313
39407082, 82640, 12040, 34957, 18209, 128527, 53093, 96568475
36926593, 210903, 29135, 389649, 29431, 104504, 286197, 49040951
38806644, 246989, 29647, 199683, 29045, 16823, 190116, 11316448
32759726, 210820, 27729, 182044, 29533, 15537, 171340, 11105229
44097934, 156662, 21322, 174816, 19669, 49594, 142147, 47388796
41252957, 104489, 14892, 513711, 14992, 50306, 52260, 125976783
40559464, 169286, 14938, 146539, 15354, 8363, 106866, 17926073
37407672, 229780, 30147, 119778, 28780, 17279, 187841, 113145512
42051445, 179455, 24991, 232742, 23929, 86073, 102321, 23612172
42925720, 201758, 30197, 380112, 29822, 76732, 226403, 27720561
38322573, 218936, 29671, 315693, 28985, 71896, 227190, 24601068
41292808, 118307, 16625, 148794, 15506, 55416, 57824, 24505895
42291715, 199733, 29116, 231499, 27071, 17094, 187380, 23036902
43202828, 196169, 27141, 1063077, 27035, 93553, 101887, 135224402
41325926, 99618, 16061, 235775, 13368, 38190, 108859, 24499794
41992037, 85693, 12683, 180032, 11583, 40538, 48209, 46280369
42761934, 283942, 29221, 302684, 27336, 43572, 225621, 11264858
43619404, 353332, 31234, 268797, 30724, 75264, 220089, 46129323
41990080, 180538, 27551, 244063, 23557, 80119, 200056, 46374231
31130070, 86303, 12684, 82829, 11748, 28901, 85061, 40055494
39266389, 119888, 16330, 150929, 15751, 41718, 111078, 10580528
44747426, 85491, 14334, 115130, 11964, 41061, 40774, 21384803
34281360, 76679, 12138, 69829, 10848, 29529, 86165, 107131940
37683321, 218860, 30057, 97744, 28378, 75980, 226899, 107755900
36226030, 221667, 29536, 384632, 28750, 44524, 244594, 29119212
37355922, 290937, 29301, 143150, 13783, 30379, 79511, 43164648
34076383, 267515, 30398, 651656, 28825, 106599, 136115, 52959151
35091669, 274411, 29817, 318298, 27572, 102354, 112663, 24801912
41292010, 352104, 29902, 290712, 28008, 92677, 225476, 11504921
32220939, 195579, 29035, 436994, 23873, 55591, 168482, 27789031
38180065, 300458, 29992, 283400, 49945, 19013, 207275, 7754616
36096841, 119768, 19447, 177558, 18605, 46129, 215964, 11156795
32995056, 136549, 22116, 267821, 20970, 55053, 154093, 30273668
36270197, 194191, 29867, 359365, 30664, 70724, 213007, 11721850
43110630, 159653, 22771, 501700, 22447, 79809, 85855, 53131510
35147882, 66437, 12332, 367811, 10234, 40656, 42022, 130717467
91450740, 176957, 27883, 344252, 95859, 22781, 201261, 13621323
41430756, 224808, 34828, 160155, 30148, 73977, 263442, 102098390
41722582, 72034, 11948, 174888, 11070, 40532, 47369, 48898271
40442378, 180164, 27532, 136114, 26784, 64718, 203887, 110767389
44399491, 192251, 29245, 197949, 27927, 16337, 229720, 12498313
42274890, 110400, 17995, 354451, 22054, 67705, 44276, 46535993
42282423, 94812, 16791, 239867, 15370, 38882, 112049, 24087210
42552386, 175558, 28018, 428722, 25604, 64976, 217635, 24299175
41862579, 207215, 29311, 478497, 30593, 70553, 218200, 25627249
40393606, 194927, 28965, 142986, 31787, 18026, 187310, 108434585
48378201, 194652, 29711, 298810, 29231, 17935, 196160, 18739532
36236391, 103554, 17698, 152350, 16466, 39428, 109810, 13635289
30724204, 82494, 13480, 110260, 11036, 28850, 71321, 8722485
35887253, 138303, 22049, 384271, 21957, 53256, 155188, 27397197
38703983, 74870, 12702, 57001, 11026, 29807, 73065, 103330509
30283595, 193659, 29296, 151048, 28469, 72177, 222359, 113837777
30291307, 161522, 22553, 894822, 22715, 77869, 88973, 137913580
38886108, 162408, 26629, 484950, 25617, 69596, 202160, 26713170
39294919, 175153, 27284, 288656, 27283, 68567, 206642, 55266527
32979006, 83175, 12544, 103315, 11701, 61554, 81948, 43942010
34155244, 209985, 29541, 248563, 29566, 16672, 191584, 23461520
31736734, 174690, 27528, 260504, 26406, 66250, 187777, 14928058
40049989, 108213, 17447, 338766, 17808, 59814, 68951, 54482594
34319744, 99218, 17132, 309807, 87705, 77451, 86825, 49598020
38857781, 66545, 12285, 110727, 10342, 6708, 65468, 14762794
40897420, 74629, 12143, 97536, 11742, 28619, 94917, 43214667
34609316, 75049, 12519, 167350, 12154, 30568, 72546, 21745222
33755217, 72100, 12001, 80422, 11214, 28478, 69998, 40527997
37424497, 74756, 12550, 89619, 14524, 43182, 80392, 36838313
41065960, 147752, 23179, 557705, 27354, 93093, 103263, 51147109
36949265, 66732, 12136, 100715, 10731, 27941, 70487, 45942382
42986922, 107911, 15175, 208783, 40179, 18497, 173215, 22259562
44452843, 281050, 35381, 302210, 19311, 48463, 145819, 26432166
39623722, 86899, 11632, 83329, 11074, 6282, 63757, 19935601
35748024, 169412, 24230, 241065, 24038, 53295, 179916, 12866725
42105016, 96097, 13576, 109972, 12164, 32015, 79346, 7089149
37601289, 143812, 22184, 205301, 21578, 50620, 147434, 15394400
30462414, 96572, 17078, 60007, 16563, 10010, 104407, 102585879
30680415, 116770, 12609, 375772, 11300, 42191, 43453, 127574815
27910911, 141319, 15735, 145346, 13869, 37638, 107363, 8769250
35509059, 115479, 15793, 235827, 16696, 41444, 107363, 35041629
31562056, 174140, 29576, 121367, 28424, 17905, 190151, 105243818
38828965, 174818, 31139, 318288, 30509, 72854, 221156, 23228042
32015973, 159125, 27470, 433163, 28388, 64869, 198004, 25787641
40079755, 125792, 15925, 137575, 12826, 6819, 68458, 10846350
33674345, 275173, 30639, 124454, 28595, 75971, 225080, 102623751
41545957, 65622, 12699, 98415, 11548, 55850, 72342, 46252650
31633754, 162544, 29882, 328116, 29982, 80871, 225682, 22970269
32089707, 163566, 28930, 289975, 30693, 74161, 226869, 11077541
32838957, 125905, 23106, 93596, 22203, 56356, 167535, 102516073
41848768, 164183, 29311, 124354, 28343, 260899, 198014, 110081386
100417217, 163662, 29942, 293038, 31140, 71986, 226362, 11924911
32130427, 160114, 28914, 276400, 97669, 73631, 225425, 46480252
41777157, 83851, 16005, 89377, 15415, 8976, 95046, 44788192
33169688, 164890, 29310, 236030, 32247, 17680, 194871, 22289195
43981973, 163075, 28959, 294561, 30298, 71936, 224739, 12335929
42849005, 266374, 29436, 330902, 29311, 74632, 219847, 23872484
42182596, 196049, 30812, 365842, 33555, 111302, 139068, 27628839
38578672, 209319, 30679, 145508, 30170, 20745, 395063, 115536858
39324873, 228793, 29225, 243616, 29701, 18125, 190197, 21595921
44635989, 207261, 17303, 108201, 16055, 8868, 99043, 9398091
35035241, 152472, 31426, 302593, 30573, 17769, 187486, 18194312
